image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
"927_什麼什麼,很恐怖耶.jpg","['043018.mp3', '074372.mp3', '127066.mp3']","[0.1815, 0.1645, 0.1632]","['026905.mp3', '014208.mp3', '132138.mp3']","[0.0592, 0.0595, 0.0627]"
1179_是不是不太妙啊還好嗎.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1733, 0.1646, 0.1646]","['122358.mp3', '110447.mp3', '034257.mp3']","[0.0372, 0.0486, 0.0506]"
568_我真的已經受夠了!.jpg,"['140872.mp3', '013927.mp3', '087324.mp3']","[0.2158, 0.2057, 0.2028]","['122358.mp3', '027804.mp3', '073770.mp3']","[0.0621, 0.0783, 0.0788]"
"1209_不好意思,讓妳等這麼久.jpg","['040657.mp3', '144474.mp3', '043018.mp3']","[0.132, 0.1313, 0.1313]","['091622.mp3', '038819.mp3', '038775.mp3']","[0.0379, 0.0399, 0.0425]"
1232_我一直很想來這家店呢.jpg,"['021707.mp3', '043018.mp3', '012527.mp3']","[0.158, 0.157, 0.1557]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0392, 0.0428, 0.0436]"
"1224_妳竟然會主動聯絡我,嚇了我一跳.jpg","['070426.mp3', '043018.mp3', '121592.mp3']","[0.1588, 0.1551, 0.152]","['096403.mp3', '096718.mp3', '048453.mp3']","[0.015, 0.0189, 0.0288]"
847_妳現在是認真的嗎.jpg,"['013927.mp3', '064366.mp3', '087324.mp3']","[0.1851, 0.1845, 0.1843]","['122358.mp3', '073770.mp3', '110447.mp3']","[0.0581, 0.0597, 0.0625]"
25_那真是可喜可賀.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1733, 0.17, 0.1573]","['110447.mp3', '096403.mp3', '122358.mp3']","[0.0148, 0.015, 0.0187]"
320_以前時有耳聞.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1904, 0.1835, 0.178]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.031, 0.0411, 0.0411]"
499_早安.jpg,"['087322.mp3', '087324.mp3', '055288.mp3']","[0.1779, 0.1776, 0.1768]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0533, 0.0598, 0.07]"
964_最近都沒看到她們的消息耶.jpg,"['055293.mp3', '058221.mp3', '140872.mp3']","[0.1711, 0.1634, 0.1614]","['110447.mp3', '041570.mp3', '054468.mp3']","[0.0236, 0.029, 0.0353]"
1196_這故事會很長嗎.jpg,"['129097.mp3', '014809.mp3', '140872.mp3']","[0.1579, 0.1576, 0.1573]","['110447.mp3', '054468.mp3', '062529.mp3']","[0.0513, 0.0563, 0.0619]"
455_長崎爽世同學感覺很好相處.jpg,"['142579.mp3', '129391.mp3', '027547.mp3']","[0.1787, 0.1783, 0.1782]","['096403.mp3', '122358.mp3', '027611.mp3']","[0.041, 0.0473, 0.0544]"
11_妳是來找我吵架的嗎.jpg,"['087322.mp3', '054236.mp3', '027552.mp3']","[0.2181, 0.2104, 0.2079]","['122358.mp3', '080753.mp3', '060864.mp3']","[0.0686, 0.07, 0.0707]"
1107_我就是受不了妳這點.jpg,"['036388.mp3', '084154.mp3', '043018.mp3']","[0.1636, 0.1631, 0.1513]","['110447.mp3', '054468.mp3', '105887.mp3']","[0.0411, 0.0472, 0.0483]"
973_請問可以占用一些時間嗎.jpg,"['087322.mp3', '064364.mp3', '055293.mp3']","[0.1591, 0.1546, 0.1475]","['110447.mp3', '062529.mp3', '056691.mp3']","[0.0245, 0.0276, 0.0327]"
661_我們去了啊.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1859, 0.1842, 0.1677]","['096403.mp3', '096718.mp3', '038887.mp3']","[0.0238, 0.0435, 0.0503]"
594_這些全部都要帶走嗎.jpg,"['127266.mp3', '140872.mp3', '013927.mp3']","[0.1757, 0.1735, 0.1705]","['110447.mp3', '108970.mp3', '027804.mp3']","[0.0344, 0.0429, 0.0478]"
938_好羨慕喔.jpg,"['107046.mp3', '132456.mp3', '075747.mp3']","[0.1594, 0.1566, 0.1549]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0327, 0.0488, 0.0523]"
268_可是我真的.jpg,"['055293.mp3', '058221.mp3', '055288.mp3']","[0.1901, 0.1891, 0.1875]","['062529.mp3', '110447.mp3', '060864.mp3']","[0.0448, 0.0476, 0.0549]"
91_不要講這種話.jpg,"['087324.mp3', '013927.mp3', '027547.mp3']","[0.2087, 0.2068, 0.2063]","['126320.mp3', '073770.mp3', '044848.mp3']","[0.0666, 0.0668, 0.0674]"
550_妳這個..妳這個.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1896, 0.1877, 0.1877]","['107951.mp3', '060144.mp3', '033068.mp3']","[0.0668, 0.0724, 0.0749]"
871_我也沒想到.jpg,"['087322.mp3', '055288.mp3', '087324.mp3']","[0.1842, 0.1801, 0.1799]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.049, 0.0578, 0.0606]"
579_有問題我奉陪到底.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1797, 0.1765, 0.164]","['122358.mp3', '110447.mp3', '054468.mp3']","[0.0225, 0.0244, 0.0326]"
150_我現在要講很感性的話，聽我說嘛.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.2048, 0.2033, 0.2033]","['096403.mp3', '096718.mp3', '038910.mp3']","[0.0543, 0.0569, 0.0615]"
763_我的功夫還不到家啦.jpg,"['140872.mp3', '141167.mp3', '075747.mp3']","[0.1604, 0.1566, 0.1556]","['122358.mp3', '110447.mp3', '080753.mp3']","[0.0496, 0.0517, 0.0518]"
863_怎麼會.jpg,"['084154.mp3', '007713.mp3', '036388.mp3']","[0.1601, 0.1599, 0.1576]","['110447.mp3', '062529.mp3', '107951.mp3']","[0.0528, 0.0588, 0.0634]"
586_神並不存在.jpg,"['013927.mp3', '021707.mp3', '055288.mp3']","[0.1896, 0.1885, 0.1882]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0581, 0.0596, 0.0633]"
534_個性比我活潑.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.1668, 0.1665, 0.1665]","['096403.mp3', '125003.mp3', '072290.mp3']","[0.0263, 0.0443, 0.0497]"
1162_我不想死...不要.jpg,"['027552.mp3', '058221.mp3', '087322.mp3']","[0.2338, 0.233, 0.2323]","['004079.mp3', '060864.mp3', '080753.mp3']","[0.0607, 0.0629, 0.063]"
"983_貓,貓,貓.jpg","['084154.mp3', '116452.mp3', '085691.mp3']","[0.1505, 0.1488, 0.1488]","['064365.mp3', '122358.mp3', '087323.mp3']","[0.0499, 0.0517, 0.0605]"
304_可以請妳做個自我介紹嗎.jpg,"['087322.mp3', '013927.mp3', '055288.mp3']","[0.1756, 0.1695, 0.1678]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0366, 0.049, 0.0534]"
906_要多保重身體喔.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1631, 0.1631, 0.1631]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0331, 0.0413, 0.043]"
"583_沒辦法,不可能會被允許的.jpg","['087322.mp3', '054236.mp3', '027552.mp3']","[0.2197, 0.2064, 0.2062]","['122358.mp3', '107951.mp3', '080753.mp3']","[0.0552, 0.0587, 0.0588]"
860_就這樣.jpg,"['140872.mp3', '078845.mp3', '037423.mp3']","[0.1797, 0.1729, 0.172]","['018032.mp3', '033071.mp3', '129398.mp3']","[0.0649, 0.0657, 0.0672]"
643_口去.jpg,"['064364.mp3', '044809.mp3', '013927.mp3']","[0.1476, 0.1367, 0.1353]","['110447.mp3', '054468.mp3', '062531.mp3']","[0.0092, 0.022, 0.0266]"
228_妳今天有空嗎.jpg,"['055293.mp3', '087322.mp3', '036388.mp3']","[0.144, 0.1437, 0.1418]","['122358.mp3', '110447.mp3', '054468.mp3']","[0.0218, 0.027, 0.0367]"
565_我才剛做好不逃避的覺悟.jpg,"['027552.mp3', '127266.mp3', '087322.mp3']","[0.2095, 0.2057, 0.2044]","['107951.mp3', '108868.mp3', '115267.mp3']","[0.0717, 0.0794, 0.0795]"
1085_太好了.jpg,"['036388.mp3', '084154.mp3', '039530.mp3']","[0.1774, 0.1768, 0.1761]","['122358.mp3', '029351.mp3', '055832.mp3']","[0.0527, 0.0558, 0.0596]"
427_我為撞倒妳的事向妳道歉.jpg,"['036388.mp3', '084154.mp3', '132456.mp3']","[0.1748, 0.1728, 0.1638]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0207, 0.0394, 0.0432]"
679_現在又在說什麼.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.166, 0.1593, 0.1562]","['041570.mp3', '122358.mp3', '110447.mp3']","[0.0279, 0.0298, 0.0313]"
659_已經-.逃不掉了.jpg,"['087324.mp3', '129391.mp3', '064366.mp3']","[0.1884, 0.187, 0.187]","['122358.mp3', '107951.mp3', '049029.mp3']","[0.0504, 0.0614, 0.0628]"
897_為什麼要說這種話.jpg,"['055293.mp3', '036435.mp3', '149099.mp3']","[0.1683, 0.1672, 0.1661]","['122358.mp3', '027804.mp3', '109446.mp3']","[0.0435, 0.0642, 0.0698]"
1171_我有堂課說什麼也不能缺席.jpg,"['087322.mp3', '087324.mp3', '054236.mp3']","[0.1972, 0.194, 0.1931]","['122358.mp3', '024700.mp3', '115267.mp3']","[0.0726, 0.0748, 0.0754]"
48_爽世：別這樣啦.jpg,"['075747.mp3', '058212.mp3', '141167.mp3']","[0.2091, 0.2053, 0.2014]","['110447.mp3', '060864.mp3', '099363.mp3']","[0.0494, 0.0506, 0.0569]"
197_真是讓人活得難受的世界啊.jpg,"['043018.mp3', '140872.mp3', '117670.mp3']","[0.161, 0.1466, 0.1425]","['096718.mp3', '096403.mp3', '076069.mp3']","[0.0236, 0.0333, 0.0381]"
314_畢竟我們不過是群一丘之貂罷了.jpg,"['071372.mp3', '101951.mp3', '084154.mp3']","[0.2155, 0.214, 0.2091]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0415, 0.0415, 0.044]"
711_受到誘惑的人偶們.jpg,"['064366.mp3', '055285.mp3', '027547.mp3']","[0.19, 0.1899, 0.1899]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0452, 0.0559, 0.0569]"
85_妳怎麼會這麼想.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.1942, 0.1935, 0.1935]","['122358.mp3', '096403.mp3', '096718.mp3']","[0.0485, 0.0571, 0.0635]"
1168_我才不需要妳.jpg,"['113271.mp3', '142579.mp3', '087324.mp3']","[0.1816, 0.1763, 0.1717]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0647, 0.0647, 0.0652]"
137_妳也為別人設想一下嘛.jpg,"['087324.mp3', '013927.mp3', '070426.mp3']","[0.2147, 0.2137, 0.2106]","['107951.mp3', '122358.mp3', '073770.mp3']","[0.071, 0.0737, 0.0757]"
831_剪刀石頭布.jpg,"['017636.mp3', '130691.mp3', '016747.mp3']","[0.1842, 0.1784, 0.1775]","['013537.mp3', '099395.mp3', '076069.mp3']","[0.062, 0.062, 0.062]"
873_我們的使命.jpg,"['013927.mp3', '087322.mp3', '087324.mp3']","[0.2136, 0.2094, 0.2092]","['118505.mp3', '073770.mp3', '044848.mp3']","[0.067, 0.0672, 0.0737]"
131_不是這樣.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.2093, 0.2091, 0.2091]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.0423, 0.0586, 0.0586]"
1216_來了.jpg,"['043018.mp3', '131936.mp3', '040657.mp3']","[0.1581, 0.147, 0.1457]","['096403.mp3', '080753.mp3', '038775.mp3']","[0.0417, 0.0541, 0.0623]"
"616_我想忘記一切,獲得救贖.jpg","['027552.mp3', '087322.mp3', '058221.mp3']","[0.2237, 0.2181, 0.2141]","['118505.mp3', '062529.mp3', '122358.mp3']","[0.0676, 0.0697, 0.07]"
"436_昨天還很喜歡,今天就膩了.jpg","['046159.mp3', '043018.mp3', '127266.mp3']","[0.1469, 0.1398, 0.1371]","['133781.mp3', '038822.mp3', '038820.mp3']","[0.0608, 0.0629, 0.063]"
1254_請多多指教.jpg,"['058221.mp3', '087322.mp3', '014738.mp3']","[0.1733, 0.1725, 0.1703]","['110447.mp3', '062529.mp3', '054468.mp3']","[0.0456, 0.0538, 0.0589]"
532_今後該怎麼辦呢.jpg,"['129391.mp3', '087322.mp3', '027547.mp3']","[0.1636, 0.1634, 0.1555]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0327, 0.0439, 0.0487]"
138_無趣的女孩子.jpg,"['012527.mp3', '087324.mp3', '027547.mp3']","[0.184, 0.1832, 0.1832]","['073770.mp3', '122358.mp3', '096403.mp3']","[0.0631, 0.0656, 0.0664]"
363_真不愧是人氣寵兒.jpg,"['129391.mp3', '055285.mp3', '027547.mp3']","[0.1688, 0.167, 0.167]","['096403.mp3', '096718.mp3', '110447.mp3']","[0.0206, 0.0362, 0.0404]"
772_早安.jpg,"['014738.mp3', '084154.mp3', '058221.mp3']","[0.2051, 0.1981, 0.198]","['096403.mp3', '034257.mp3', '059709.mp3']","[0.0779, 0.081, 0.0839]"
756_我也好想唱歌喔.jpg,"['070426.mp3', '142949.mp3', '062183.mp3']","[0.1759, 0.1746, 0.1739]","['096403.mp3', '096718.mp3', '072072.mp3']","[0.0322, 0.0325, 0.06]"
1065_那個是指.jpg,"['087322.mp3', '054236.mp3', '087324.mp3']","[0.197, 0.1949, 0.1873]","['122358.mp3', '003778.mp3', '027611.mp3']","[0.0464, 0.0485, 0.0593]"
204_只要有小燈在就夠了吧.jpg,"['142579.mp3', '129391.mp3', '039291.mp3']","[0.1905, 0.1885, 0.187]","['049029.mp3', '148210.mp3', '107951.mp3']","[0.045, 0.0513, 0.0523]"
548_妳根本不了解豐川家的可怕.jpg,"['140872.mp3', '039530.mp3', '135338.mp3']","[0.1989, 0.1857, 0.1828]","['107951.mp3', '080753.mp3', '060864.mp3']","[0.0653, 0.0693, 0.0704]"
302_我.jpg,"['084154.mp3', '055285.mp3', '027547.mp3']","[0.1916, 0.1815, 0.1815]","['096403.mp3', '038827.mp3', '038775.mp3']","[0.0571, 0.0705, 0.0735]"
835_大家都很喜歡Ave_Mujica.jpg,"['027552.mp3', '058221.mp3', '054236.mp3']","[0.2347, 0.2313, 0.2296]","['062529.mp3', '073770.mp3', '056691.mp3']","[0.0795, 0.0888, 0.0896]"
1040_我會替妳擋下所有可怕的東西.jpg,"['140872.mp3', '055285.mp3', '027547.mp3']","[0.1897, 0.1885, 0.1885]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0609, 0.0657, 0.0716]"
741_將她逼到這種地步的人是我.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1856, 0.1845, 0.1845]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0546, 0.0604, 0.0702]"
1101_快點回去.jpg,"['055288.mp3', '064366.mp3', '087324.mp3']","[0.1873, 0.1863, 0.1853]","['122358.mp3', '073770.mp3', '110447.mp3']","[0.0636, 0.0723, 0.0753]"
687_這全是我的管理不周造成的.jpg,"['084154.mp3', '036388.mp3', '055293.mp3']","[0.1599, 0.1588, 0.149]","['110447.mp3', '096403.mp3', '122358.mp3']","[0.0261, 0.0297, 0.0375]"
1018_妳們都知道那個嗎.jpg,"['058221.mp3', '014738.mp3', '055293.mp3']","[0.1742, 0.174, 0.1718]","['096403.mp3', '122358.mp3', '018034.mp3']","[0.0409, 0.0456, 0.0507]"
1125_這個.jpg,"['043018.mp3', '038782.mp3', '129925.mp3']","[0.1369, 0.1241, 0.1232]","['096403.mp3', '142551.mp3', '048453.mp3']","[0.0235, 0.0254, 0.0274]"
232_我和那傢伙談過了.jpg,"['087322.mp3', '054236.mp3', '013927.mp3']","[0.1993, 0.1919, 0.1881]","['122358.mp3', '110447.mp3', '062529.mp3']","[0.0545, 0.0546, 0.0552]"
908_話說為什麼要選這裡.jpg,"['131451.mp3', '118505.mp3', '006517.mp3']","[0.1579, 0.1564, 0.1509]","['096403.mp3', '049029.mp3', '041570.mp3']","[0.0267, 0.0404, 0.0429]"
163_有點不太能想像呢.jpg,"['013927.mp3', '021707.mp3', '087324.mp3']","[0.231, 0.2253, 0.2226]","['096403.mp3', '098251.mp3', '115267.mp3']","[0.0633, 0.0789, 0.08]"
42_不錯吧.jpg,"['009560.mp3', '012527.mp3', '027547.mp3']","[0.1864, 0.1864, 0.1834]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0219, 0.0219, 0.0245]"
243_原來如此.jpg,"['009560.mp3', '014738.mp3', '058221.mp3']","[0.214, 0.2041, 0.2014]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.0695, 0.073, 0.073]"
685_謝謝妳.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1815, 0.1689, 0.1652]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0354, 0.0406, 0.0425]"
66_感謝您讓我佔用的寶貴時間.jpg,"['129391.mp3', '055285.mp3', '027547.mp3']","[0.1747, 0.1741, 0.1741]","['122358.mp3', '096403.mp3', '027804.mp3']","[0.0375, 0.0414, 0.0525]"
751_必須纖細而大膽地去表現.jpg,"['087322.mp3', '058221.mp3', '054236.mp3']","[0.207, 0.199, 0.1973]","['110447.mp3', '122358.mp3', '062529.mp3']","[0.0618, 0.062, 0.0689]"
1035_我差不多該去學校了.jpg,"['084154.mp3', '036388.mp3', '038834.mp3']","[0.1869, 0.186, 0.175]","['110447.mp3', '122358.mp3', '062531.mp3']","[0.0384, 0.0518, 0.0553]"
166_我需要愛音.jpg,"['113271.mp3', '087324.mp3', '027547.mp3']","[0.193, 0.1911, 0.189]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0371, 0.0371, 0.0427]"
1186_舊傷在作痛.jpg,"['014809.mp3', '124518.mp3', '003537.mp3']","[0.1564, 0.1527, 0.1525]","['054468.mp3', '110447.mp3', '004079.mp3']","[0.0522, 0.0533, 0.0558]"
597_難道說這就是神安排的命運嗎.jpg,"['121739.mp3', '055293.mp3', '140872.mp3']","[0.1771, 0.1698, 0.1687]","['110447.mp3', '016747.mp3', '080753.mp3']","[0.0445, 0.0468, 0.0481]"
328_全都失敗了.jpg,"['141167.mp3', '075747.mp3', '054365.mp3']","[0.2328, 0.2318, 0.2075]","['055827.mp3', '033426.mp3', '110447.mp3']","[0.0454, 0.0454, 0.0557]"
17_是一輩子喔 一輩子.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1618, 0.156, 0.1489]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0371, 0.0394, 0.0397]"
907_要撐幾個小時我都沒問題喔.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1739, 0.1668, 0.1636]","['110447.mp3', '054468.mp3', '068600.mp3']","[0.0524, 0.0605, 0.0609]"
1102_想成為人類.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.1806, 0.1775, 0.1775]","['122358.mp3', '096403.mp3', '068600.mp3']","[0.0588, 0.0607, 0.065]"
212_讓妳們久等了.jpg,"['055288.mp3', '009560.mp3', '087322.mp3']","[0.1968, 0.1916, 0.1875]","['122358.mp3', '110447.mp3', '074374.mp3']","[0.0542, 0.06, 0.0605]"
978_這樣啊.jpg,"['058221.mp3', '055293.mp3', '021707.mp3']","[0.1972, 0.1947, 0.1917]","['060864.mp3', '080753.mp3', '115267.mp3']","[0.0621, 0.0624, 0.0627]"
146_可以請妳別提起那件事嗎.jpg,"['054236.mp3', '055293.mp3', '087324.mp3']","[0.2104, 0.2102, 0.209]","['096403.mp3', '122358.mp3', '115267.mp3']","[0.0595, 0.0733, 0.084]"
203_我有安排了.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1633, 0.1591, 0.1547]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0223, 0.0273, 0.0318]"
753_怎麼還沒傳完啊.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.2058, 0.2058, 0.2058]","['096403.mp3', '096718.mp3', '118505.mp3']","[0.0374, 0.055, 0.064]"
105_祥子驚嚇.jpg,"['134941.mp3', '018876.mp3', '129052.mp3']","[0.1804, 0.1758, 0.1733]","['110447.mp3', '129398.mp3', '122358.mp3']","[0.0725, 0.0744, 0.0755]"
570_我知道了.jpg,"['084154.mp3', '014738.mp3', '048015.mp3']","[0.1941, 0.1903, 0.1872]","['118505.mp3', '096403.mp3', '060144.mp3']","[0.0627, 0.063, 0.0674]"
630_1...2....jpg,"['107613.mp3', '107046.mp3', '127266.mp3']","[0.1532, 0.1531, 0.1503]","['110447.mp3', '068541.mp3', '027611.mp3']","[0.0424, 0.0466, 0.0482]"
615_我只是想見到她.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.2012, 0.2012, 0.2012]","['110447.mp3', '062529.mp3', '027804.mp3']","[0.0521, 0.056, 0.0604]"
435_收入實在太少了.jpg,"['021707.mp3', '087322.mp3', '113271.mp3']","[0.1708, 0.1615, 0.1584]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0354, 0.0441, 0.0542]"
603_來吧.jpg,"['039291.mp3', '012527.mp3', '142579.mp3']","[0.1815, 0.1811, 0.1811]","['092292.mp3', '073770.mp3', '027804.mp3']","[0.0426, 0.0548, 0.0553]"
517_回去吧.jpg,"['121739.mp3', '123867.mp3', '142511.mp3']","[0.1752, 0.1701, 0.1659]","['064365.mp3', '080753.mp3', '060144.mp3']","[0.0394, 0.0416, 0.0421]"
469_全都給妳.jpg,"['039291.mp3', '142579.mp3', '012527.mp3']","[0.1803, 0.1803, 0.1799]","['107951.mp3', '060144.mp3', '004079.mp3']","[0.0559, 0.0573, 0.0596]"
1122_要陪妳去嗎.jpg,"['054236.mp3', '087322.mp3', '013927.mp3']","[0.2, 0.1996, 0.1923]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0473, 0.0581, 0.0585]"
573_我要和她在_起生活.jpg,"['087322.mp3', '129391.mp3', '013927.mp3']","[0.182, 0.1817, 0.1812]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0498, 0.0565, 0.0624]"
111_我好難受...好難受....jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.2745, 0.2724, 0.2724]","['096403.mp3', '034257.mp3', '027455.mp3']","[0.0807, 0.0817, 0.0821]"
666_我的意思就是速度太快了.jpg,"['055288.mp3', '087322.mp3', '064366.mp3']","[0.1802, 0.1791, 0.1782]","['122358.mp3', '027804.mp3', '110447.mp3']","[0.0483, 0.0621, 0.065]"
954_我有點事想和您談談.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.1799, 0.1782, 0.1782]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0447, 0.0458, 0.0578]"
15_是沒錯啊.jpg,"['021707.mp3', '055293.mp3', '087322.mp3']","[0.1789, 0.1758, 0.1753]","['096403.mp3', '096718.mp3', '122358.mp3']","[0.0468, 0.0578, 0.0633]"
195_妳對組樂團有興趣嗎.jpg,"['142579.mp3', '129391.mp3', '012527.mp3']","[0.1917, 0.1912, 0.1903]","['096403.mp3', '068600.mp3', '072072.mp3']","[0.0394, 0.0517, 0.0539]"
800_諸如此類.jpg,"['009560.mp3', '054236.mp3', '055288.mp3']","[0.2305, 0.2099, 0.2084]","['003778.mp3', '043519.mp3', '003775.mp3']","[0.0703, 0.0836, 0.0844]"
552_對不起.jpg,"['014738.mp3', '058221.mp3', '097424.mp3']","[0.1715, 0.1706, 0.1689]","['064593.mp3', '055827.mp3', '033426.mp3']","[0.0458, 0.0462, 0.0462]"
584_為什麼妳都不回覆呢.jpg,"['084154.mp3', '007713.mp3', '036388.mp3']","[0.1724, 0.1684, 0.1656]","['110447.mp3', '062185.mp3', '062531.mp3']","[0.0358, 0.0473, 0.0477]"
591_請不要太小看我的決心了.jpg,"['113271.mp3', '087324.mp3', '064366.mp3']","[0.1942, 0.1927, 0.1919]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0637, 0.0637, 0.068]"
"620_沒事的,我們就繼續前進吧.jpg","['032332.mp3', '140872.mp3', '043018.mp3']","[0.1684, 0.1654, 0.1557]","['118505.mp3', '057665.mp3', '059709.mp3']","[0.0607, 0.0655, 0.0655]"
196_貴安.jpg,"['064364.mp3', '012527.mp3', '011951.mp3']","[0.1881, 0.1856, 0.1847]","['096403.mp3', '038887.mp3', '001259.mp3']","[0.021, 0.0407, 0.0421]"
255_我不論如何都想向妳道歉.jpg,"['087322.mp3', '021707.mp3', '011951.mp3']","[0.2107, 0.2101, 0.2092]","['110447.mp3', '115267.mp3', '122358.mp3']","[0.0573, 0.0601, 0.0613]"
1199_這沒什麼好道歉的啦.jpg,"['087322.mp3', '054236.mp3', '055293.mp3']","[0.1986, 0.1967, 0.1966]","['122358.mp3', '024700.mp3', '060864.mp3']","[0.0713, 0.0739, 0.0742]"
497_所以妳不願意嗎.jpg,"['087322.mp3', '058221.mp3', '014738.mp3']","[0.1769, 0.165, 0.1648]","['110447.mp3', '118505.mp3', '122358.mp3']","[0.0391, 0.0456, 0.049]"
958_打擾了.jpg,"['064364.mp3', '107613.mp3', '019759.mp3']","[0.1515, 0.1508, 0.145]","['068541.mp3', '057665.mp3', '059709.mp3']","[0.0395, 0.0399, 0.0399]"
1214_今天怎麼會找我呢.jpg,"['084154.mp3', '132456.mp3', '036388.mp3']","[0.1601, 0.1547, 0.1463]","['110447.mp3', '054468.mp3', '096403.mp3']","[0.037, 0.0429, 0.0438]"
1087_如果能見她的話.jpg,"['087322.mp3', '027552.mp3', '054236.mp3']","[0.196, 0.1908, 0.1869]","['122358.mp3', '080753.mp3', '060864.mp3']","[0.0611, 0.0641, 0.0661]"
234_什麼叫不是這樣.jpg,"['087322.mp3', '087324.mp3', '027547.mp3']","[0.1826, 0.1759, 0.1748]","['122358.mp3', '110447.mp3', '126320.mp3']","[0.0422, 0.0509, 0.0525]"
153_大家真沒品味.jpg,"['070426.mp3', '087322.mp3', '014208.mp3']","[0.1654, 0.1642, 0.1601]","['096403.mp3', '122358.mp3', '096718.mp3']","[0.0238, 0.0299, 0.0356]"
"1094_妳根本不配當人,為什麼.jpg","['084154.mp3', '036388.mp3', '132456.mp3']","[0.1821, 0.1769, 0.1688]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0423, 0.048, 0.0567]"
1026_我不懂妳想說什麼.jpg,"['087322.mp3', '055288.mp3', '087324.mp3']","[0.2096, 0.204, 0.2037]","['060864.mp3', '060144.mp3', '122358.mp3']","[0.0634, 0.064, 0.0646]"
1097_對不起.jpg,"['087322.mp3', '055288.mp3', '013927.mp3']","[0.187, 0.1846, 0.1826]","['122358.mp3', '043519.mp3', '108868.mp3']","[0.0572, 0.0648, 0.0652]"
635_不選今天要選什麼時候.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.168, 0.1614, 0.1614]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0405, 0.0468, 0.0527]"
