image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
初華_0635.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'sans..mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[19.298, 16.2283, 16.1973]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.8766, 10.2201, 11.5767]"
請問有聽見嗎_0171.jpg,"['HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Weezer - Buddy Holly (2024 Remaster).mp3', 'sans..mp3']","[16.1318, 15.3462, 15.1116]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[10.3942, 11.0119, 11.1087]"
不必顧慮我_0350.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[17.2593, 16.4502, 13.7613]","['Nintendo Wii - Mii Channel Theme.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[10.0937, 10.4671, 10.6201]"
我一定會拯救妳_0222.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[18.4382, 17.1371, 16.8733]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.6804, 11.0651, 11.7292]"
我們走吧_0554.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.5173, 14.2275, 12.2553]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[8.6207, 8.779, 9.456]"
不想組什麼樂團的.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[18.7051, 15.5026, 15.106]","['Spongebob Music - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[10.6738, 11.6235, 11.7353]"
比方說什麼_0294.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.0371, 14.1165, 12.4359]","['Nintendo Wii - Mii Channel Theme.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[8.3695, 8.5708, 8.9849]"
我考慮一下吧.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Spongebob Music - Background Music (HD).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[17.9475, 14.3867, 14.293]","['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[8.5844, 8.6675, 8.9656]"
那些跟現在有關係嗎.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.2928, 14.0224, 13.2253]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[7.8046, 8.2861, 8.3807]"
我已經領悟了_0630.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[20.1609, 16.9483, 14.5451]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[10.8279, 11.3017, 11.7127]"
妳到底在說什麼_0486.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.9809, 13.6153, 12.7518]","['Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[8.9447, 8.9782, 9.0456]"
難道妳是第一次來嗎.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Spongebob Music - Background Music (HD).mp3']","[19.377, 16.6376, 16.4214]","['Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3']","[10.5986, 10.8213, 11.0644]"
感覺不錯.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[19.9772, 18.7048, 16.2811]","['C418  - Sweden - Minecraft Volume Alpha.mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[11.6427, 12.6114, 12.9301]"
那些我根本就不在乎_0550.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[16.5455, 13.5284, 13.093]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[9.2984, 9.4541, 9.4622]"
我不幹了_0561.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.76, 15.3248, 12.1221]","['Nintendo Wii - Mii Channel Theme.mp3', 'sans..mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[8.5144, 8.8881, 8.9436]"
那件事就是那件事啊_0373.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Weezer - Buddy Holly (2024 Remaster).mp3']","[19.2357, 16.8564, 16.4329]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.6031, 9.9646, 10.5915]"
我.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[19.0556, 16.3935, 14.4341]","['Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.276, 10.0747, 10.8879]"
立刻就做出反應了_0109.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[15.7558, 15.0045, 11.9532]","['Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'sans..mp3']","[7.6848, 8.0751, 9.0331]"
要不要出去走走呢_0139.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.688, 14.2397, 12.7636]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[8.6943, 8.7047, 9.3142]"
我不想消失_0024.jpg,"['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[20.3066, 19.4089, 18.8599]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[11.715, 12.1274, 12.7331]"
沒有人那樣拜託妳.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.369, 17.2202, 14.5433]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3']","[10.9415, 11.2198, 11.3709]"
